J06065657+2502183 091.735715 +25.038430 21.1110  0.0419 19.4549  0.0502  0.113950
J06090431+2431521 092.267978 +24.531145                                  0.113941
J06082468+2438298 092.102831 +24.641601                                  0.113936
J06090001+2453593 092.250051 +24.899815 20.3481  0.0358 18.6369  0.0310  0.113876
J06101887+2513429 092.578635 +25.228589                 20.0332  0.2711  0.113870
J06095959+2509256 092.498281 +25.157099                 21.6503  0.1514  0.113860
J06113306+2423558 092.887754 +24.398832 19.5036  0.0352 17.9996  0.0361  0.113854
J06101955+2330399 092.581441 +23.511082 16.0138  0.0300 15.0060  0.1300  0.113853
J06071863+2407219 091.827644 +24.122739 16.7915  0.0302 16.1076  0.0301  0.113850
J06094094+2432552 092.420567 +24.548664                                  0.113850
J06095413+2511246 092.475556 +25.190170 21.0569  0.0522 19.3892  0.0320  0.113844
J06103625+2344199 092.651025 +23.738851                 15.5320  0.0305  0.113839
J06084180+2519212 092.174161 +25.322553                 19.7086  0.1749  0.113803
J06092607+2451307 092.358614 +24.858519                                  0.113803
J06091720+2447500 092.321663 +24.797233                 16.0959  0.0301  0.113801
J06100753+2344582 092.531372 +23.749489                 20.3099  0.0586  0.113794
J06055400+2454054 091.474996 +24.901511 16.3235  0.0300 15.5935  0.0500  0.113792
J06071809+2328114 091.825370 +23.469820 21.4444  0.0514 19.7188  0.0603  0.113786
J06085325+2333413 092.221863 +23.561478 22.7724  0.0583 21.4422  0.0521  0.113762
J06100333+2448483 092.513891 +24.813423                 17.0015  0.0301  0.113762
J06065339+2459030 091.722459 +24.984179 19.3605  0.0308 17.8055  0.0500  0.113748
J06073184+2326166 091.882669 +23.437931 21.6453  0.0515 20.1242  0.0587  0.113743
J06095049+2450364 092.460377 +24.843455                                  0.113682
J06095803+2514082 092.491806 +25.235611 20.1114  0.0504                  0.113681
J06090493+2452278 092.270528 +24.874395                                  0.113669
J06103221+2510481 092.634194 +25.180015 19.9523  0.0627 18.9320  0.0356  0.113653
J06093867+2411141 092.411139 +24.187238                                  0.113645
J06101690+2441544 092.570423 +24.698441                 22.0633  0.3354  0.113644
J06084846+2517262 092.201904 +25.290609 17.8006  0.0301 16.6030  0.0301  0.113615
J06073979+2458005 091.915811 +24.966806 20.0022  0.0376 18.6115  0.0313  0.113590
J06112133+2434044 092.838888 +24.567883 20.7426  0.0532 19.1159  0.1352  0.113572
J06064317+2407127 091.679868 +24.120185                 20.7392  0.1088  0.113568
J06083491+2501337 092.145439 +25.026034 21.3670  0.0512 20.1040  0.0454  0.113549
J06093604+2502193 092.400182 +25.038704 21.1963  0.0710 19.9939  0.0355  0.113546
J06064419+2431284 091.684110 +24.524566                 23.1776  0.0893  0.113538
J06103983+2341193 092.665979 +23.688682                 22.9853  0.0749  0.113532
J06083087+2512040 092.128618 +25.201098                                  0.113527
J06071366+2433140 091.806922 +24.553897                 22.7021  0.0703  0.113522
J06091233+2411324 092.301374 +24.192334                                  0.113522
J06100934+2458547 092.538937 +24.981857                 22.1777  0.1665  0.113519
J06080096+2328438 092.003993 +23.478830 22.8696  0.0690 21.4170  0.0789  0.113518
J06093126+2421028 092.380232 +24.350790                 23.8269  0.2455  0.113492
J06082242+2330463 092.093414 +23.512854 21.6030  0.0515 20.0367  0.0546  0.113489
J06072566+2355063 091.856906 +23.918415 22.9166  0.1189 22.9413  0.0581  0.113484
J06101069+2410081 092.544550 +24.168908                 22.4690  0.0619  0.113476
J06093062+2432502 092.377565 +24.547275                                  0.113475
J06090965+2422465 092.290222 +24.379580                 19.5727  0.0519  0.113473
J06061678+2414574 091.569902 +24.249279 16.3309  0.0500 15.5328  0.0500  0.113469
J06085016+2513065 092.209005 +25.218483 22.3427  0.1298 21.0111  0.0813  0.113446
J06122556+2352507 093.106488 +23.880742                 21.3941  0.0992  0.113446
J06075772+2351002 091.990497 +23.850058 22.3121  0.0684 21.2082  0.0522  0.113445
J06083797+2416359 092.158197 +24.276631                                  0.113440
J06085277+2435461 092.219861 +24.596135                                  0.113434
J06090290+2507415 092.262078 +25.128189 21.8716  0.0702 20.2456  0.0467  0.113429
J06065963+2502471 091.748451 +25.046410 21.3292  0.2225 20.3975  0.0504  0.113429
J06090576+2506288 092.274016 +25.107999                 21.5932  0.0835  0.113412
J06075799+2506032 091.991625 +25.100887 20.2221  0.0492 18.7603  0.0514  0.113412
J06091102+2458164 092.295917 +24.971230 18.8847  0.0393 17.9652  0.0352  0.113410
J06060817+2405194 091.534042 +24.088709 22.3313  0.0558 20.5684  0.0633  0.113381
J06075694+2509494 091.987244 +25.163735 20.0875  0.0345 18.5524  0.0308  0.113376
J06080742+2455366 092.030917 +24.926829 17.9404  0.0309 16.8517  0.0301  0.113365
J06112237+2418478 092.843207 +24.313290                 20.4796  0.0511  0.113363
J06055039+2428443 091.459979 +24.478972 15.9769  0.0300 15.3317  0.0300  0.113336
J06100533+2356001 092.522228 +23.933359                 23.3659  0.0871  0.113281
J06093213+2459161 092.383862 +24.987801 20.4209  0.0426 19.1231  0.0318  0.113270
J06075397+2416176 091.974861 +24.271564                                  0.113269
J06082722+2416289 092.113401 +24.274685                                  0.113265
J06080192+2430186 092.007981 +24.505162                 14.7416  0.0300  0.113264
J06054688+2424157 091.445330 +24.404366                 19.4225  0.0415  0.113262
J06101123+2507589 092.546798 +25.133020                 21.2962  0.0678  0.113253
J06092301+2512056 092.345865 +25.201552 22.9972  0.1201 21.2463  0.0503  0.113249
J06091603+2436529 092.316776 +24.614682                                  0.113242
J06094055+2517571 092.418948 +25.299191 21.7996  0.0875 20.3163  0.0545  0.113242
J06092035+2456255 092.334781 +24.940429 22.8727  0.2526 21.3869  0.0842  0.113235
J06084071+2450217 092.169620 +24.839366 20.0474  0.0361 18.5328  0.0309  0.113209
J06101903+2416419 092.579291 +24.278319                                  0.113186
J06075641+2419103 091.985053 +24.319540                                  0.113174
J06055468+2435069 091.477818 +24.585260 18.9723  0.0314 17.9567  0.0500  0.113157
J06054677+2454312 091.444893 +24.908675 18.4032  0.0302 17.3300  0.0500  0.113127
J06073372+2440217 091.890503 +24.672697                 23.4567  0.1150  0.113113
J06094697+2340414 092.445711 +23.678153 21.9433  0.0527 20.2437  0.0503  0.113113
J06074587+2432511 091.941123 +24.547526                                  0.113111
J06071503+2505380 091.812636 +25.093887 15.8856  0.0300 18.7208  0.0565  0.113111
J06075210+2420538 091.967096 +24.348269                                  0.113101
J06083529+2339528 092.147053 +23.664659 22.5876  0.0719 21.2384  0.0834  0.113100
J06092474+2447442 092.353065 +24.795621                                  0.113086
J06091047+2454507 092.293642 +24.914085                                  0.113084
J06073644+2404265 091.901839 +24.074031 22.7337  0.0674 21.2782  0.0565  0.113061
J06083829+2430595 092.159527 +24.516541                 20.4397  0.0575  0.113059
J06090505+2425197 092.271022 +24.422133                                  0.113055
J06102487+2503213 092.603639 +25.055912 22.2020  0.0976 20.9990  0.0633  0.113050
J06121050+2347595 093.043763 +23.799849 16.9249  0.0301 16.1255  0.0300  0.113049
J06103045+2417447 092.626890 +24.295747 16.7128  0.0300 15.9214  0.0301  0.113048
J06092032+2453420 092.334671 +24.894997                 20.3507  0.1754  0.113047
J06085777+2406249 092.240726 +24.106921                 22.9050  0.1236  0.113042
J06062380+2435461 091.599182 +24.596144                 16.3380  0.0500  0.113039
J06051891+2353406 091.328773 +23.894610                 21.2205  0.1593  0.113036
J06122688+2404143 093.111998 +24.070639 16.8810  0.0300 16.0033  0.0301  0.113025
J06110694+2402273 092.778935 +24.040915                 15.7589  0.0300  0.113004
J06100550+2431118 092.522918 +24.519932                                  0.113003
J06094194+2352562 092.424736 +23.882280 21.4232  0.0508 19.7553  0.0501  0.112999
J06111533+2341015 092.813862 +23.683750 20.4053  0.0391 18.7738  0.0501  0.112991
J06085897+2418068 092.245699 +24.301886 22.0685  0.0655 20.4017  0.0504  0.112985
J06084313+2407377 092.179723 +24.127146                                  0.112979
J06083432+2450290 092.143013 +24.841389                 20.8670  0.0755  0.112970
J06052416+2353212 091.350681 +23.889211 21.8618  0.3090 20.2185  0.1289  0.112960
J06105565+2412464 092.731863 +24.212900 21.5234  0.1535 20.1399  0.0509  0.112959
J06083001+2436401 092.125047 +24.611127                                  0.112952
J06072415+2407263 091.850637 +24.123984                                  0.112948
J06092911+2347101 092.371294 +23.786139 21.2049  0.0515 19.9586  0.0502  0.112924
J06080419+2409493 092.017467 +24.163695                 23.9395  0.2583  0.112921
J06095971+2514146 092.498784 +25.237402 21.5567  0.1174 20.3485  0.0424  0.112912
J06071268+2453210 091.802848 +24.889162                 21.5902  0.0557  0.112906
J06100732+2511409 092.530485 +25.194708                 21.1268  0.0682  0.112903
J06092597+2358345 092.358210 +23.976259 24.1150  0.1620 22.5356  0.0639  0.112896
J06094078+2504420 092.419929 +25.078345                                  0.112892
J06104369+2416089 092.682038 +24.269141 14.9311  0.0300 14.3222  0.0300  0.112874
J06094858+2502233 092.452426 +25.039795 22.1367  0.0916 20.5895  0.0930  0.112874
J06090829+2511241 092.284550 +25.190041 22.1114  0.1049 20.6142  0.0569  0.112837
J06073628+2342335 091.901169 +23.709310                 23.2692  0.0660  0.112820
J06093084+2427486 092.378509 +24.463496                                  0.112816
J06094866+2411407 092.452764 +24.194626 23.5812  0.0932 21.7770  0.0588  0.112810
J06081108+2434475 092.046183 +24.579852                                  0.112800
J06083820+2501302 092.159156 +25.025059                 21.9135  0.1642  0.112794
J06093637+2515342 092.401530 +25.259501 22.9037  0.2967 21.4685  0.2216  0.112792
J06075831+2440366 091.992964 +24.676821                 16.0337  0.0301  0.112790
J06102475+2514085 092.603123 +25.235705                 21.3629  0.0737  0.112780
J06103207+2431504 092.633624 +24.530665                 21.1942  0.1031  0.112762
J06075079+2448201 091.961629 +24.805574 20.2015  0.0337 18.6193  0.0310  0.112727
J06071329+2345502 091.805371 +23.763942 20.4662  0.0502 19.0345  0.0507  0.112712
J06094674+2516176 092.444745 +25.271564                                  0.112700
J06083011+2430594 092.125446 +24.516504                                  0.112690
J06124597+2420169 093.191537 +24.338029                 17.1099  0.0301  0.112680
J06101255+2414526 092.552289 +24.247934 20.4887  0.0775 18.8847  0.0501  0.112663
J06093540+2332598 092.397483 +23.549938 21.3214  0.0513 19.8852  0.0502  0.112655
J06050083+2434063 091.253454 +24.568408 18.8408  0.0314 17.7163  0.0500  0.112627
J06051378+2414249 091.307418 +24.240240                 20.3282  0.0466  0.112614
J06104196+2445357 092.674831 +24.759925                 15.8851  0.0301  0.112599
J06085536+2451470 092.230680 +24.863062 21.1769  0.0595 20.3117  0.0742  0.112584
J06064999+2334195 091.708288 +23.572096 19.3672  0.0500 18.1020  0.0502  0.112577
J06092118+2514302 092.338230 +25.241717 22.2318  0.0894 21.0482  0.0567  0.112562
J06053913+2350208 091.413043 +23.839099 14.9774  0.0500 14.4957  0.1300  0.112558
J06093575+2459493 092.398950 +24.997027                                  0.112549
J06091026+2502049 092.292759 +25.034682 21.3375  0.0509 20.0853  0.0430  0.112547
J06120693+2422097 093.028882 +24.369363 17.3526  0.0301 16.4298  0.0301  0.112533
J06105961+2337042 092.748382 +23.617835                 21.5102  0.0574  0.112516
J06084784+2442124 092.199315 +24.703445                                  0.112515
J06062916+2428279 091.621498 +24.474427                 18.3167  0.0314  0.112508
J06081048+2450290 092.043680 +24.841386                 16.2545  0.0312  0.112492
J06075228+2355569 091.967850 +23.932480 23.0890  0.0618 21.4266  0.0805  0.112492
J06074329+2424140 091.930358 +24.403887                                  0.112485
J06093028+2506073 092.376160 +25.102022 21.6829  0.2336 20.5860  0.1845  0.112482
J06082879+2433306 092.119978 +24.558494                                  0.112426
J06091855+2406437 092.327296 +24.112137                 19.4263  0.2414  0.112423
J06101909+2441108 092.579524 +24.686347                 18.9993  0.0336  0.112422
J06075835+2440121 091.993115 +24.670035                 20.3695  0.0520  0.112381
J06100984+2508155 092.541018 +25.137641                 22.0465  0.2017  0.112379
J06090047+2340270 092.251941 +23.674178 22.2581  0.3024 22.4941  0.0609  0.112355
J06094914+2418108 092.454747 +24.303000 17.1439  0.0500 16.2954  0.0300  0.112354
J06061904+2452136 091.579348 +24.870444 18.3273  0.0303 17.5854  0.0500  0.112353
J06101230+2459056 092.551251 +24.984886 21.0893  0.0478 19.7815  0.0562  0.112352
J06095042+2513060 092.460072 +25.218332                 21.3884  0.1667  0.112347
J06093927+2503085 092.413636 +25.052366                                  0.112343
J06054358+2413515 091.431594 +24.230978 22.7918  0.0588 21.2738  0.0718  0.112317
J06103307+2438283 092.637785 +24.641203                 21.0549  0.0950  0.112314
J06072907+2342285 091.871124 +23.707904 23.9578  0.1398 22.4162  0.0558  0.112312
J06081812+2356585 092.075514 +23.949574 23.2987  0.0722 21.9789  0.0589  0.112308
J06084150+2435301 092.172898 +24.591695                                  0.112303
J06053365+2439063 091.390202 +24.651744                 13.8615  0.1300  0.112302
J06085838+2344486 092.243271 +23.746843 22.8159  0.0629 21.2864  0.0514  0.112293
J06065714+2456226 091.738085 +24.939602 19.5742  0.0315 18.5744  0.0500  0.112291
J06061212+2338226 091.550500 +23.639602 22.4802  0.0548 21.0292  0.0597  0.112284
J06052917+2441185 091.371533 +24.688474 19.0278  0.0304 17.5183  0.0500  0.112283
J06080609+2355310 092.025367 +23.925279 15.8403  0.0500 15.1584  0.0500  0.112281
J06104578+2443190 092.690766 +24.721937                 15.1172  0.0300  0.112276
J06090877+2453156 092.286532 +24.887661 16.5041  0.0300 15.7462  0.0300  0.112265
J06092230+2509130 092.342930 +25.153609 21.7287  0.0605 20.3507  0.1362  0.112259
J06073340+2507123 091.889149 +25.120078 18.5541  0.0305 17.8284  0.0500  0.112245
J06085156+2506479 092.214827 +25.113309                 21.6128  0.0660  0.112235
J06091682+2518090 092.320097 +25.302500                                  0.112228
J06102055+2333580 092.585622 +23.566122 18.1421  0.0303 16.7385  0.0500  0.112227
J06071008+2404374 091.791998 +24.077063 15.1768  0.0500 14.7634  0.0300  0.112226
J06093598+2502397 092.399915 +25.044351                                  0.112222
J06084835+2503037 092.201446 +25.051028 20.8918  0.0436 19.6800  0.0362  0.112218
J06051595+2400241 091.316471 +24.006697                 20.2727  0.0916  0.112214
J06084677+2513264 092.194887 +25.224000                 20.8659  0.0598  0.112191
J06093595+2337008 092.399804 +23.616881                 22.4196  0.0566  0.112166
J06085822+2427242 092.242578 +24.456719                 24.7203  0.1604  0.112161
J06083504+2414153 092.145981 +24.237581                                  0.112157
J06065053+2453372 091.710533 +24.893678 19.6405  0.0475 18.3122  0.0500  0.112156
J06060225+2414127 091.509372 +24.236856 16.1105  0.0500 15.3266  0.0500  0.112145
J06074448+2426044 091.935346 +24.434551                 20.9173  0.0597  0.112144
J06092903+2509254 092.370942 +25.157064                 21.2953  0.1169  0.112119
J06123329+2415520 093.138718 +24.264437 21.8027  0.0627 20.0499  0.0409  0.112110
J06084703+2334246 092.195950 +23.573493                 22.7116  0.0689  0.112104
J06065347+2438596 091.722800 +24.649888 15.3329  0.0300 14.7254  0.0300  0.112088
J06081230+2517590 092.051252 +25.299709                 20.7307  0.1935  0.112083
J06093427+2417554 092.392792 +24.298729 21.5203  0.0519 19.8932  0.0502  0.112075
J06112441+2349330 092.851708 +23.825840 21.5718  0.1546 21.6048  0.0563  0.112061
J06083387+2344550 092.141143 +23.748611                 23.3326  0.1157  0.112055
J06063849+2418159 091.660363 +24.304420 20.9963  0.0517 19.3701  0.0522  0.112046
J06085890+2451037 092.245432 +24.851019                 21.3423  0.0862  0.112043
J06101046+2504461 092.543601 +25.079485 21.7504  0.0502 20.4421  0.0452  0.112040
J06110382+2329589 092.765928 +23.499694 22.7786  0.1398 21.1914  0.1413  0.112030
J06083974+2501406 092.165593 +25.027945                 21.9881  0.3225  0.112029
J06104204+2504535 092.675171 +25.081538 17.5138  0.0301 16.7194  0.0301  0.112023
J06074147+2402586 091.922810 +24.049613 19.8426  0.0504 18.8428  0.0502  0.112014
J06080751+2439597 092.031304 +24.666575                                  0.112002
J06105263+2354106 092.719309 +23.902942                 22.4006  0.0761  0.112002
J06092020+2506395 092.334154 +25.110973 22.5430  0.1240 21.0343  0.0871  0.111999
J06085772+2456561 092.240520 +24.948908 19.1326  0.0309 17.7181  0.0304  0.111986
J06093802+2512142 092.408422 +25.203955                 21.6646  0.0936  0.111955
J06085531+2329363 092.230476 +23.493410 23.7063  0.0879 21.9452  0.0872  0.111954
J06094082+2502325 092.420092 +25.042352                 21.8111  0.1001  0.111936
J06100952+2506333 092.539654 +25.109244                 21.9522  0.0900  0.111932
J06095464+2407248 092.477676 +24.123563                 22.4065  0.0640  0.111928
J06091595+2411562 092.316472 +24.198953 17.3429  0.0500 16.3650  0.0500  0.111925
J06111524+2440319 092.813511 +24.675525                                  0.111923
J06100656+2351462 092.527324 +23.862829 22.3531  0.1021 20.3855  0.0504  0.111921
J06074475+2516429 091.936475 +25.278579                 15.6663  0.1300  0.111920
J06094035+2416129 092.418139 +24.270255 23.5921  0.1431                  0.111910
J06091521+2435282 092.313370 +24.591174                                  0.111896
J06101642+2512002 092.568408 +25.200059                 21.8447  0.1024  0.111880
J06071674+2417476 091.819757 +24.296557 22.0029  0.0561 20.3137  0.0803  0.111870
J06090673+2431225 092.278024 +24.522907                                  0.111865
J06094320+2516116 092.430013 +25.269896                 21.6876  0.0931  0.111861
J06094697+2506198 092.445723 +25.105491 21.5529  0.0571 20.2641  0.0527  0.111856
J06090495+2516384 092.270628 +25.277340                 15.7091  0.1304  0.111850
J06112036+2439366 092.834841 +24.660174                 16.8304  0.0301  0.111848
J06101003+2511485 092.541786 +25.196799                 21.4193  0.0754  0.111827
J06095348+2514250 092.472823 +25.240271                 21.7399  0.1391  0.111813
J06051595+2406522 091.316473 +24.114487                 15.3430  0.0300  0.111805
J06103772+2344151 092.657149 +23.737537 18.4401  0.0302 17.1364  0.0500  0.111796
J06091843+2424511 092.326787 +24.414189                                  0.111782
J06083015+2416203 092.125633 +24.272304                                  0.111769
J06083103+2458311 092.129272 +24.975313 21.0656  0.1406 19.7913  0.0375  0.111752
J06062399+2350186 091.599959 +23.838499 23.4950  0.1817 22.2035  0.1166  0.111749
J06101615+2406121 092.567276 +24.103354                                  0.111742
J06122698+2355016 093.112432 +23.917116                 17.2949  0.0376  0.111738
J06082172+2407418 092.090489 +24.128273                 15.1784  0.0301  0.111730
J06080268+2426250 092.011181 +24.440266                                  0.111724
J06081235+2418280 092.051446 +24.307773                 14.7320  0.0300  0.111717
J06082856+2500225 092.119009 +25.006241                 21.8595  0.0911  0.111707
J06082994+2437210 092.124756 +24.622491                 20.3866  0.0402  0.111697
J06094221+2502462 092.425896 +25.046176 19.3773  0.0339 18.2945  0.0305  0.111693
J06093085+2509168 092.378537 +25.154663 17.8750  0.0301 16.8204  0.0300  0.111679
J06092534+2334312 092.355587 +23.575334 22.8730  0.0587 21.2642  0.0515  0.111664
J06114678+2352409 092.944913 +23.878029 16.2595  0.0300 15.5460  0.0300  0.111636
J06110955+2504392 092.789803 +25.077546                 19.9070  0.0383  0.111605
J06074857+2357127 091.952371 +23.953537 17.1195  0.0500 16.1411  0.0500  0.111600
J06101219+2349040 092.550773 +23.817771                 23.2205  0.0673  0.111580
J06062167+2426358 091.590306 +24.443290                 18.7182  0.1406  0.111574
J06075862+2431453 091.994261 +24.529237                                  0.111559
J06093529+2402449 092.397032 +24.045806 16.4022  0.0500 15.5967  0.0500  0.111551
J06075016+2354024 091.959007 +23.900671 22.8463  0.0583 21.2687  0.0512  0.111527
J06114214+2430345 092.925573 +24.509592 21.4521  0.0585 19.8527  0.0411  0.111471
J06085107+2456367 092.212784 +24.943524                 21.8520  0.3539  0.111471
J06071779+2507351 091.824137 +25.126420                 21.1263  0.0513  0.111466
J06072307+2327362 091.846141 +23.460062 21.6541  0.0533 20.3778  0.1380  0.111462
J06085409+2340154 092.225373 +23.670939 22.3916  0.0636 21.4414  0.0522  0.111455
J06065094+2355391 091.712250 +23.927514                 22.5722  0.1279  0.111435
J06050295+2421207 091.262278 +24.355756 20.1252  0.0357 19.1377  0.0339  0.111400
J06100490+2503473 092.520413 +25.063145 22.6363  0.1308 20.8411  0.0872  0.111395
J06091811+2511083 092.325443 +25.185642 22.3005  0.1148 20.6908  0.1570  0.111382
J06080902+2501420 092.037600 +25.028321 20.5993  0.0400 18.9645  0.0378  0.111375
J06094884+2425211 092.453514 +24.422516 21.6480  0.0757 19.8130  0.0502  0.111372
J06092501+2401049 092.354204 +24.018036 23.7356  0.1651 22.2773  0.0643  0.111340
J06111273+2426015 092.803053 +24.433745                 23.3723  0.0758  0.111325
J06084623+2320220 092.192624 +23.339435 18.1964  0.0301 16.9825  0.0301  0.111324
J06113673+2359504 092.903053 +23.997324 22.5401  0.1225 20.7766  0.0505  0.111318
J06092801+2422584 092.366701 +24.382882                 16.8467  0.1305  0.111292
J06100595+2355532 092.524807 +23.931454                 19.9361  0.0502  0.111273
J06092975+2331029 092.373971 +23.517486 19.2060  0.0500 17.8742  0.0500  0.111233
J06095134+2421315 092.463923 +24.358752                                  0.111196
J06101209+2332457 092.550361 +23.546030                 22.4181  0.0628  0.111196
J06061298+2448577 091.554087 +24.816016 18.7100  0.0307 17.9456  0.0501  0.111195
J06090617+2423570 092.275696 +24.399179                 23.0986  0.0703  0.111193
J06053780+2346563 091.407518 +23.782313 21.5072  0.1550 20.4590  0.0591  0.111187
J06084255+2424156 092.177304 +24.404337                                  0.111186
J06083900+2410431 092.162510 +24.178643                 22.0941  0.2291  0.111154
J06074987+2334301 091.957805 +23.575030 20.9953  0.0513 21.8656  0.0675  0.111135
J06064356+2331293 091.681484 +23.524812 17.5063  0.0500 16.5510  0.0501  0.111133
J06055651+2421481 091.485479 +24.363348                 16.1446  0.0301  0.111129
J06082385+2325446 092.099385 +23.429062 20.3316  0.0501 18.8911  0.0505  0.111087
J06083733+2506046 092.155530 +25.101276                                  0.111069
J06094306+2458013 092.429396 +24.967032 21.5250  0.2142 20.4258  0.0473  0.111061
J06085383+2328505 092.224291 +23.480707 15.8173  0.0500 15.1800  0.1300  0.111049
J06103197+2332120 092.633188 +23.536669                 23.2970  0.0938  0.111032
J06081749+2354483 092.072882 +23.913408 21.9162  0.0515 20.3452  0.0505  0.111018
J06093976+2432086 092.415650 +24.535724                                  0.111007
J06064449+2334168 091.685360 +23.571332 19.7432  0.0501 18.2873  0.0502  0.111005
J06101432+2500580 092.559679 +25.016104 20.3600  0.0342 18.8759  0.0370  0.110992
J06091902+2441472 092.329264 +24.696443                                  0.110989
J06054993+2422311 091.458027 +24.375303                                  0.110986
J06102557+2456057 092.606556 +24.934927                                  0.110984
J06084725+2450363 092.196864 +24.843414 21.0022  0.1690 20.2145  0.0374  0.110978
J06125096+2414157 093.212314 +24.237691 17.0323  0.0301 16.2383  0.0301  0.110978
J06083991+2428500 092.166276 +24.480569                 16.6097  0.0300  0.110968
J06090907+2514066 092.287779 +25.235172 20.3915  0.3134 21.1677  0.0615  0.110962
J06080783+2413350 092.032624 +24.226381                 22.3879  0.0577  0.110961
J06075431+2429071 091.976311 +24.485318                 24.1717  0.1143  0.110959
J06075327+2359252 091.971947 +23.990331 24.2733  0.3082 22.5587  0.0596  0.110943
J06104869+2410172 092.702878 +24.171442 21.7395  0.2282 20.7009  0.0510  0.110933
J06084685+2508217 092.195189 +25.139355                 21.4379  0.0668  0.110925
J06113403+2345080 092.891775 +23.752231                 22.8694  0.0884  0.110919
J06101721+2513246 092.571696 +25.223496                 19.9702  0.0750  0.110912
J06064946+2335494 091.706093 +23.597045 16.8161  0.0500 16.0299  0.0500  0.110909
J06101811+2511394 092.575447 +25.194290 19.0537  0.0464 18.3398  0.0345  0.110905
J06081985+2425053 092.082728 +24.418130                 15.7952  0.0300  0.110889
J06055757+2402014 091.489858 +24.033721 20.1499  0.0501 18.6724  0.0504  0.110865
J06055002+2412575 091.458409 +24.215979 17.8492  0.0500 16.8371  0.0501  0.110856
J06063080+2452101 091.628319 +24.869470 15.4649  0.0300 14.7048  0.0500  0.110853
J06073462+2329521 091.894249 +23.497796 21.9437  0.0521 20.4401  0.0674  0.110838
J06091538+2459476 092.314072 +24.996547 19.0967  0.0311 17.7931  0.0302  0.110834
J06110913+2354106 092.788030 +23.902942                 22.3053  0.0949  0.110799
J06110024+2508377 092.750994 +25.143817 15.2786  0.0300 14.6068  0.0300  0.110777
J06051386+2405082 091.307762 +24.085623                 19.9814  0.0444  0.110760
J06083705+2517584 092.154356 +25.299566                 19.2784  0.1572  0.110735
J06093742+2422486 092.405910 +24.380167                                  0.110726
J06114702+2403535 092.945908 +24.064862 17.6336  0.0301 16.6254  0.0301  0.110712
J06080758+2417542 092.031588 +24.298390                 22.3876  0.0852  0.110710
J06082828+2431386 092.117820 +24.527396                                  0.110693
J06054669+2443365 091.444523 +24.726814                 18.8747  0.0502  0.110679
J06101991+2512514 092.582943 +25.214271 22.5733  0.1392 21.4841  0.0847  0.110674
J06113571+2355284 092.898774 +23.924564                 21.8866  0.0598  0.110660
J06102155+2453288 092.589800 +24.891347                 17.0650  0.0301  0.110650
J06101339+2346277 092.555782 +23.774373 16.3596  0.0300 15.6109  0.0300  0.110638
J06062963+2344104 091.623444 +23.736218 23.4369  0.0687 21.6693  0.1916  0.110633
J06062584+2416281 091.607680 +24.274486                                  0.110632
J06115661+2348514 092.985870 +23.814279                                  0.110629
J06101407+2514251 092.558620 +25.240300 22.8210  0.2597 21.7381  0.1259  0.110589
J06103539+2337165 092.647442 +23.621256                 22.0294  0.0569  0.110585
J06083870+2408283 092.161254 +24.141188                                  0.110576
J06074761+2359294 091.948377 +23.991492 21.7959  0.0519 20.5326  0.0506  0.110572
J06084333+2333452 092.180530 +23.562569                 22.2755  0.0622  0.110570
J06083602+2451312 092.150079 +24.858657                                  0.110559
J06062632+2429573 091.609651 +24.499252                 17.3727  0.0305  0.110554
J06085624+2515029 092.234346 +25.250816 22.5382  0.1245 21.2172  0.0671  0.110533
J06091485+2517146 092.311862 +25.287397 21.7875  0.0617 20.5864  0.0556  0.110532
J06060490+2452251 091.520431 +24.873634 18.5367  0.0304 17.2985  0.0500  0.110517
J06094408+2415512 092.433678 +24.264231 22.0563  0.0531 20.3567  0.0567  0.110515
J06102900+2453228 092.620819 +24.889662                 21.8973  0.1238  0.110513
J06062379+2336517 091.599134 +23.614350                 19.4024  0.0326  0.110511
J06090683+2452576 092.278445 +24.882659 20.5954  0.0745 19.6212  0.0637  0.110510
J06124354+2426585 093.181437 +24.449590                 18.2644  0.0310  0.110500
J06091029+2346544 092.292874 +23.781786 21.6927  0.0513 20.1453  0.0502  0.110493
J06065811+2414003 091.742124 +24.233419 21.1230  0.0507 19.9978  0.0531  0.110487
J06071165+2414593 091.798543 +24.249818 21.4602  0.0508 19.9209  0.0773  0.110484
J06123746+2436085 093.156076 +24.602357                 21.2085  0.1269  0.110469
J06091077+2458509 092.294879 +24.980795 20.3009  0.0365 19.0275  0.0317  0.110467
J06061563+2452257 091.565144 +24.873803 17.9445  0.0301 16.7724  0.1301  0.110465
J06095241+2440346 092.468366 +24.676277                                  0.110454
J06083154+2501051 092.131429 +25.018074                 21.5253  0.1585  0.110430
J06094421+2513426 092.434211 +25.228490                 21.5175  0.1076  0.110427
J06105100+2427032 092.712491 +24.450883 18.6163  0.0305 17.3310  0.0500  0.110419
J06080105+2410122 092.004394 +24.170062                                  0.110411
J06084037+2351428 092.168216 +23.861880 21.0143  0.0504 19.4643  0.0502  0.110404
J06093144+2419555 092.381008 +24.332075 16.1467  0.0514 15.3157  0.0579  0.110398
J06095578+2433062 092.482425 +24.551712                                  0.110392
J06053397+2443533 091.391557 +24.731459 19.4101  0.0308 17.9104  0.0500  0.110382
J06094175+2501588 092.423955 +25.032995                 15.8988  0.0300  0.110373
